enterprise_id,treatment_285,ent_running,Gender,BlockCode,_weight,age_entrepreneur,CIBILscore,NumberofHouseholdmembers,HighestEducation,Religion,Community,MaritalStatus,OwnRentedHouse,TypeofDwelling,CAPBeneficiary,Typeofownership,Existingbusiness,Category_of_enterprise,Vehicle,Water,Equipmentavailability,Skilledlaboravailability,ECP_Score,HouseholdIncome
e_2264,1,1,Female,B094,1,37,-1 to 0,4,Primary - 1st to 5th Standard,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,0,Available,No,Yes,55,300000
e_227,0,1,Male,B006,,34,-1 to 0,2,Graduate,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,ORANGE,40000,Available,No,Yes,45,30000
e_2271,1,1,Male,B006,1,38,-1 to 0,1,Secondary - 8th to 10th Standard,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,ORANGE,40000,Available,No,Yes,55,100000
e_2272,1,1,Male,B120,1,27,-1 to 0,1,Graduate,Hindu,MBC/DNC,Unmarried,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,65000,Available,No,Yes,50,70000
e_2273,1,1,Male,B055,1,32,750 to 900,1,Graduate,Hindu,BC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,New,GREEN,65000,Available,No,Yes,55,500000
e_2274,1,1,Male,B014,1,44,550 to 650,3,Middle-   6th to 7th Standard,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,ORANGE,30000,Available,No,Yes,60,25000
e_2275,1,1,Female,B054,1,35,300 to 550,3,Senior Secondary - 11th to 12th  ,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,0,Available,No,Yes,50,20000
e_2279,1,1,Female,B029,1,42,-1 to 0,2,Primary - 1st to 5th Standard,Hindu,MBC/DNC,Unmarried,Own,Kutcha House,Yes,Individual/Sole Proprietary,New,GREEN,50000,Available,No,Yes,45,200000
e_228,0,0,Male,B118,1,29,-1 to 0,1,Graduate,Hindu,MBC/DNC,Unmarried,Own,Pucca House,No,Individual/Sole Proprietary,New,WHITE,100000,Available,No,Yes,40,150000
e_2280,1,1,Male,B064,1,33,650 to 750,1,Diploma,Hindu,BC,Married,Own,Pucca House,No,Company,New,GREEN,0,Available,Yes,Yes,40,0
e_2285,1,1,Male,B029,1,45,650 to 750,1,Secondary - 8th to 10th Standard,Hindu,BC,Unmarried,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,25000,Available,No,Yes,45,180000
e_2286,1,1,Female,B029,1,39,650 to 750,2,Middle-   6th to 7th Standard,Hindu,SC,Unmarried,Own,Kutcha House,No,Individual/Sole Proprietary,New,GREEN,80000,Available,No,Yes,45,90000
e_2288,1,1,Female,B022,1,42,300 to 550,3,Senior Secondary - 11th to 12th  ,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,0,Available,No,Yes,40,860000
e_229,0,1,Female,B098,,34,-1 to 0,2,Senior Secondary - 11th to 12th  ,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,ORANGE,0,Available,Yes,Yes,45,800000
e_2291,1,1,Female,B068,1,33,-1 to 0,2,Senior Secondary - 11th to 12th  ,Hindu,MBC/DNC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,New,GREEN,84000,Available,No,Yes,50,415000
e_2292,1,1,Male,B094,1,22,-1 to 0,3,Senior Secondary - 11th to 12th  ,Hindu,MBC/DNC,Unmarried,Own,Pucca House,No,Individual/Sole Proprietary,New,GREEN,0,Available,No,Yes,55,129000
e_2297,1,1,Female,B024,1,25,-1 to 0,1,Graduate,Hindu,SC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,New,GREEN,160000,Available,No,Yes,55,230000
e_230,0,1,Male,B120,4,24,650 to 750,3,Diploma,Hindu,MBC/DNC,Unmarried,Own,Pucca House,Yes,Individual/Sole Proprietary,New,GREEN,60000,Available,No,No,45,22000
e_2302,1,1,Male,B019,1,32,300 to 550,5,Graduate,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,500000,Available,No,Yes,40,550000
e_2303,1,1,Female,B120,1,24,-1 to 0,1,Senior Secondary - 11th to 12th  ,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,GREEN,52000,Available,No,Yes,45,220000
e_2307,1,1,Female,B006,1,32,-1 to 0,1,Secondary - 8th to 10th Standard,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,ORANGE,50000,Available,No,Yes,45,180000
e_2308,1,1,Female,B115,1,39,-1 to 0,1,Secondary - 8th to 10th Standard,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,80000,Available,Yes,Yes,55,860000
e_231,0,1,Male,B011,,38,750 to 900,4,Senior Secondary - 11th to 12th  ,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,100000,Available,No,Yes,55,28000
e_2314,1,1,Female,B029,1,23,-1 to 0,1,Secondary - 8th to 10th Standard,Hindu,SC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,New,ORANGE,100000,Available,No,Yes,40,80000
e_2315,1,1,Male,B038,1,40,650 to 750,4,Secondary - 8th to 10th Standard,Hindu,SC,Unmarried,Own,Pucca House,No,Individual/Sole Proprietary,New,WHITE,15000,Available,Yes,Yes,55,1720000
e_2318,1,1,Female,B003,1,22,750 to 900,2,Graduate,Hindu,MBC/DNC,Unmarried,Own,Pucca House,No,Individual/Sole Proprietary,New,GREEN,350000,Available,No,Yes,45,454000
e_2321,1,0,Female,B014,1,41,550 to 650,2,Secondary - 8th to 10th Standard,Hindu,BC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,New,GREEN,30000,Available,No,Yes,40,170000
e_2323,1,1,Male,B029,1,32,650 to 750,1,Diploma,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,96000,Available,No,Yes,50,30000
e_2326,1,1,Female,B022,1,31,-1 to 0,1,Senior Secondary - 11th to 12th  ,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,WHITE,80000,Available,No,Yes,50,700000
e_2328,1,1,Female,B061,1,43,650 to 750,4,Primary - 1st to 5th Standard,Hindu,SC,Married,Own,Pucca House,Yes,Individual/Sole Proprietary,New,GREEN,80000,Available,No,Yes,50,45000
e_2330,1,1,Female,B086,1,37,300 to 550,3,Graduate,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,WHITE,1,Available,No,Yes,50,30000
e_2333,1,1,Male,B107,1,44,650 to 750,1,ITI,Hindu,SC,Unmarried,Own,Kutcha House,No,Individual/Sole Proprietary,New,WHITE,0,Available,No,Yes,45,62000
e_2334,1,1,Female,B035,1,40,550 to 650,1,Secondary - 8th to 10th Standard,Hindu,SC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,GREEN,120000,Available,No,Yes,55,148000
e_2335,1,1,Female,B104,1,29,-1 to 0,3,Graduate,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,50000,Available,No,Yes,55,360000
e_2336,1,1,Female,B024,1,29,-1 to 0,2,Senior Secondary - 11th to 12th  ,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,GREEN,20000,Available,No,Yes,55,150000
e_2337,1,1,Female,B038,1,36,650 to 750,1,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,GREEN,25000,Available,No,Yes,55,315000
e_2338,1,1,Male,B117,1,31,650 to 750,1,Graduate,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,ORANGE,85000,Available,No,Yes,55,300000
e_234,0,1,Female,B086,,24,300 to 550,1,Post Graduate,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,40000,Available,No,Yes,45,75000
e_2340,1,1,Female,B006,1,29,-1 to 0,1,Graduate,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,GREEN,30000,Available,No,Yes,40,180000
e_2341,1,1,Female,B011,1,43,650 to 750,4,Primary - 1st to 5th Standard,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,GREEN,25000,Available,No,Yes,50,405000
e_2344,1,1,Female,B120,1,46,650 to 750,2,Secondary - 8th to 10th Standard,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,GREEN,20000,Available,No,Yes,50,72000
e_2345,1,1,Female,B058,1,38,750 to 900,2,Primary - 1st to 5th Standard,Hindu,SC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,GREEN,50000,Available,Yes,Yes,45,900000
e_2348,1,1,Female,B068,1,31,-1 to 0,3,Post Graduate,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,GREEN,50000,Available,No,Yes,45,400000
e_2349,1,1,Female,B014,1,39,550 to 650,4,Primary - 1st to 5th Standard,Hindu,BC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,New,GREEN,30000,Available,No,Yes,60,120000
e_2351,1,1,Female,B003,1,37,650 to 750,1,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Married,Own,Kutcha House,Yes,Individual/Sole Proprietary,Existing,GREEN,155000,Available,No,No,60,520000
e_2352,1,1,Male,B056,1,27,650 to 750,1,ITI,Hindu,MBC/DNC,Unmarried,Own,Pucca House,No,Individual/Sole Proprietary,New,GREEN,50000,Available,No,Yes,40,80000
e_2357,1,1,Male,B005,1,39,650 to 750,1,Middle-   6th to 7th Standard,Hindu,MBC/DNC,Unmarried,Own,Pucca House,No,Individual/Sole Proprietary,New,GREEN,15000,Available,No,Yes,60,75000
e_2359,1,1,Male,B101,1,45,650 to 750,3,Secondary - 8th to 10th Standard,Hindu,SC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,GREEN,65000,Available,No,Yes,45,8000
e_2361,1,1,Male,B058,1,31,650 to 750,2,Post Graduate,Hindu,MBC/DNC,Married,Rent,Pucca House,No,Company,Existing,GREEN,100000,Available,No,Yes,45,350000
e_2363,1,1,Female,B105,1,34,650 to 750,4,Middle-   6th to 7th Standard,Hindu,SC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,New,GREEN,0,Available,Yes,Yes,50,360000
e_2364,1,1,Male,B061,1,38,650 to 750,2,Senior Secondary - 11th to 12th  ,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,120000,Available,No,No,55,180000
e_2366,1,1,Female,B055,1,29,750 to 900,2,Graduate,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,GREEN,120000,Available,No,Yes,45,610000
e_2369,1,1,Male,B029,1,37,-1 to 0,1,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,WHITE,20000,Available,No,Yes,35,100000
e_2371,1,1,Female,B003,1,35,650 to 750,1,Graduate,Hindu,SC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,New,GREEN,40000,Available,No,Yes,40,120000
e_2372,1,1,Male,B032,1,41,650 to 750,1,Secondary - 8th to 10th Standard,Hindu,SC,Married,Own,Pucca House,Yes,Individual/Sole Proprietary,New,ORANGE,50000,Available,No,Yes,50,150000
e_2373,1,1,Male,B062,1,30,750 to 900,1,Senior Secondary - 11th to 12th  ,Hindu,SC,Unmarried,Own,Kutcha House,Yes,Individual/Sole Proprietary,New,GREEN,100000,Available,No,Yes,55,300000
e_2374,1,1,Female,B040,1,32,-1 to 0,3,Post Graduate,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,GREEN,0,Available,Yes,Yes,55,210000
e_2376,1,1,Female,B120,1,24,-1 to 0,1,Senior Secondary - 11th to 12th  ,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,45000,Available,No,Yes,55,250000
e_2378,1,1,Female,B032,1,35,750 to 900,1,Middle-   6th to 7th Standard,Hindu,SC,Married,Own,Kutcha House,Yes,Individual/Sole Proprietary,New,GREEN,50000,Available,No,Yes,55,135000
e_238,0,1,Male,B005,,32,650 to 750,2,ITI,Hindu,MBC/DNC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,New,GREEN,150000,Available,No,Yes,40,82000
e_2382,1,1,Male,B094,1,28,-1 to 0,1,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Unmarried,Own,Kutcha House,No,Partnership,New,ORANGE,80000,Available,No,Yes,55,115000
e_2383,1,1,Male,B012,1,34,650 to 750,1,Primary - 1st to 5th Standard,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,GREEN,30000,Available,No,Yes,50,100000
e_2386,1,1,Male,B091,1,33,650 to 750,1,Graduate,Hindu,MBC/DNC,Married,Own,Pucca House,Yes,Individual/Sole Proprietary,Existing,GREEN,150000,Available,No,Yes,45,700000
e_2387,1,1,Female,B117,1,35,650 to 750,2,Graduate,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,GREEN,35000,Available,No,Yes,45,22000
e_2388,1,1,Male,B006,1,34,650 to 750,1,Graduate,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,GREEN,50000,Not Available,No,Yes,45,25000
e_239,0,1,Male,B117,,38,650 to 750,1,Secondary - 8th to 10th Standard,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,GREEN,35350,Not Available,No,Yes,55,100000
e_2395,1,1,Male,B024,1,29,-1 to 0,2,Secondary - 8th to 10th Standard,Hindu,BC,Unmarried,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,75000,Available,Yes,Yes,55,20000
e_24,0,1,Male,B105,2,38,300 to 550,5,Secondary - 8th to 10th Standard,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,ORANGE,80000,Available,Yes,Yes,50,173000
e_240,0,0,Male,B037,1,31,-1 to 0,1,Graduate,Hindu,SC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,New,WHITE,50000,Available,No,Yes,45,45000
e_2400,1,1,Male,B095,1,40,650 to 750,4,Secondary - 8th to 10th Standard,Hindu,SC,Married,Own,Kutcha House,Yes,Individual/Sole Proprietary,Existing,GREEN,150000,Available,No,Yes,55,201000
e_2404,1,1,Male,B062,1,34,-1 to 0,4,Senior Secondary - 11th to 12th  ,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,ORANGE,35000,Available,No,Yes,55,63000
e_2409,1,1,Female,B039,1,34,-1 to 0,3,Senior Secondary - 11th to 12th  ,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,ORANGE,60000,Available,No,Yes,35,120000
e_2410,1,1,Female,B104,1,43,650 to 750,2,Primary - 1st to 5th Standard,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,GREEN,60000,Available,No,Yes,50,850000
e_2411,1,1,Male,B088,1,23,-1 to 0,2,Secondary - 8th to 10th Standard,Hindu,SC,Unmarried,Own,Pucca House,No,Individual/Sole Proprietary,New,WHITE,30000,Available,Yes,Yes,50,630000
e_2412,1,1,Female,B006,1,35,-1 to 0,1,Primary - 1st to 5th Standard,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,250000,Available,No,Yes,60,70000
e_2416,1,1,Male,B067,1,38,650 to 750,3,Middle-   6th to 7th Standard,Hindu,MBC/DNC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,GREEN,150000,Available,No,No,45,60000
e_2417,1,1,Female,B035,1,43,550 to 650,1,Secondary - 8th to 10th Standard,Hindu,Others,Unmarried,Own,Pucca House,Yes,Individual/Sole Proprietary,Existing,GREEN,0,Available,No,Yes,55,80000
e_2418,1,1,Male,B095,1,33,650 to 750,2,Graduate,Hindu,SC,Unmarried,Own,Pucca House,Yes,Individual/Sole Proprietary,New,GREEN,75000,Available,Yes,Yes,55,75000
e_2419,1,1,Female,B055,1,33,750 to 900,3,Post Graduate,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,GREEN,100000,Available,No,Yes,50,440000
e_2422,1,1,Female,B095,1,42,-1 to 0,4,Secondary - 8th to 10th Standard,Hindu,SC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,GREEN,200000,Available,Yes,Yes,55,13000
e_2423,1,1,Male,B071,1,23,650 to 750,3,Diploma,Hindu,SC,Unmarried,Own,Kutcha House,No,Individual/Sole Proprietary,New,GREEN,30000,Available,No,Yes,50,600000
e_2424,1,1,Male,B111,1,31,-1 to 0,1,Graduate,Hindu,SC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,New,WHITE,50000,Available,No,Yes,50,30000
e_2425,1,1,Male,B067,1,39,650 to 750,2,Secondary - 8th to 10th Standard,Hindu,SC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,GREEN,20000,Available,No,Yes,60,25000
e_2426,1,1,Female,B069,1,31,650 to 750,1,Senior Secondary - 11th to 12th  ,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,100000,Available,No,Yes,55,2000000
e_2427,1,1,Male,B012,1,43,550 to 650,3,Senior Secondary - 11th to 12th  ,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,0,Available,No,Yes,55,370000
e_2428,1,1,Female,B012,1,25,650 to 750,3,Middle-   6th to 7th Standard,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,GREEN,30000,Available,No,Yes,55,250000
e_2431,1,1,Male,B005,1,24,650 to 750,1,Senior Secondary - 11th to 12th  ,Hindu,MBC/DNC,Unmarried,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,54225,Available,No,Yes,50,30000
e_2435,1,1,Female,B014,1,40,550 to 650,4,Middle-   6th to 7th Standard,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,GREEN,100000,Available,No,Yes,50,150000
e_2439,1,1,Male,B029,1,45,750 to 900,1,Graduate,Hindu,SC,Married,Own,Pucca House,No,Partnership,Existing,GREEN,180000,Not Available,No,Yes,40,20000
e_2442,1,1,Female,B029,1,37,650 to 750,1,Senior Secondary - 11th to 12th  ,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,0,Available,No,Yes,40,30000
e_2444,1,1,Male,B088,1,31,750 to 900,2,Graduate,Hindu,SC,Married,Own,Pucca House,No,Company,Existing,WHITE,400000,Not Available,No,Yes,45,53000
e_2446,1,1,Male,B057,1,26,650 to 750,2,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Unmarried,Own,Kutcha House,No,Individual/Sole Proprietary,New,GREEN,50000,Available,No,Yes,50,40000
e_2447,1,1,Male,B104,1,41,650 to 750,4,Middle-   6th to 7th Standard,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,60000,Available,No,Yes,50,150000
e_245,0,1,Female,B087,,26,750 to 900,1,Graduate,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,GREEN,30000,Available,No,Yes,40,220000
e_2452,1,1,Male,B026,1,36,650 to 750,3,Graduate,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,GREEN,50000,Available,No,Yes,40,100000
e_2453,1,1,Female,B029,1,21,-1 to 0,2,Graduate,Hindu,MBC/DNC,Unmarried,Own,Kutcha House,No,Individual/Sole Proprietary,New,WHITE,100000,Available,No,Yes,45,175000
e_2455,1,1,Male,B052,1,32,650 to 750,1,Middle-   6th to 7th Standard,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,GREEN,120000,Available,Yes,Yes,45,125000
e_2457,1,1,Female,B019,1,26,300 to 550,2,Senior Secondary - 11th to 12th  ,Hindu,ST,Unmarried,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,WHITE,50000,Available,No,Yes,50,170000
e_2459,1,1,Male,B035,1,30,750 to 900,1,Senior Secondary - 11th to 12th  ,Christian,BC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,New,GREEN,300000,Available,No,Yes,35,220000
e_246,0,1,Female,B062,2,42,-1 to 0,3,Senior Secondary - 11th to 12th  ,Hindu,MBC/DNC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,GREEN,40000,Available,No,Yes,50,199000
e_2460,1,1,Male,B045,1,38,-1 to 0,1,Senior Secondary - 11th to 12th  ,Hindu,SC,Married,Own,Pucca House,Yes,Individual/Sole Proprietary,New,ORANGE,30000,Available,No,Yes,55,70000
e_2461,1,1,Female,B087,1,37,650 to 750,2,Primary - 1st to 5th Standard,Hindu,MBC/DNC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,New,ORANGE,50000,Available,No,Yes,45,270000
e_2462,1,1,Male,B117,1,39,650 to 750,5,Middle-   6th to 7th Standard,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,55432,Available,No,Yes,55,33000
e_2465,1,1,Male,B059,1,27,650 to 750,1,ITI,Hindu,SC,Unmarried,Own,Kutcha House,No,Individual/Sole Proprietary,New,WHITE,80000,Available,No,Yes,55,40000
e_2466,1,1,Female,B094,1,41,650 to 750,3,Graduate,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,GREEN,60000,Available,Yes,Yes,55,1950000
e_2469,1,1,Female,B094,1,30,-1 to 0,3,Diploma,Hindu,MBC/DNC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,New,GREEN,0,Available,No,Yes,55,250000
e_247,0,1,Female,B024,,27,-1 to 0,1,Graduate,Hindu,BC,Married,Own,Pucca House,Yes,Individual/Sole Proprietary,Existing,GREEN,55000,Available,No,Yes,60,300000
e_2471,1,1,Male,B101,1,43,650 to 750,1,Secondary - 8th to 10th Standard,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,125000,Available,No,Yes,50,105000
e_2473,1,1,Male,B056,1,34,650 to 750,3,Graduate,Christian,BC,Unmarried,Own,Pucca House,No,Individual/Sole Proprietary,New,GREEN,60000,Available,No,Yes,50,330000
e_2475,1,1,Male,B068,1,36,650 to 750,2,Secondary - 8th to 10th Standard,Hindu,BC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,GREEN,0,Available,No,Yes,50,740000
e_2477,1,1,Female,B035,1,32,550 to 650,1,Diploma,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,400000,Available,No,Yes,50,600000
e_2479,1,1,Male,B110,1,28,750 to 900,2,Senior Secondary - 11th to 12th  ,Hindu,BC,Unmarried,Own,Pucca House,No,Individual/Sole Proprietary,New,GREEN,5000,Available,No,Yes,55,125000
e_248,0,1,Female,B087,1,27,750 to 900,1,Graduate,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,GREEN,40000,Available,No,Yes,50,35000
e_2486,1,1,Male,B115,1,43,650 to 750,1,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,GREEN,10000,Available,Yes,Yes,55,150000
e_249,0,1,Female,B087,2,38,-1 to 0,1,Graduate,Hindu,SC,Married,Own,Kutcha House,Yes,Individual/Sole Proprietary,New,ORANGE,60000,Available,No,Yes,55,120000
e_2492,1,1,Male,B010,1,24,550 to 650,1,Primary - 1st to 5th Standard,Hindu,SC,Unmarried,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,WHITE,60000,Available,Yes,Yes,40,13000
e_2496,1,1,Male,B062,1,38,650 to 750,4,Secondary - 8th to 10th Standard,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,ORANGE,40000,Available,No,Yes,55,180000
e_2498,1,1,Female,B061,1,31,650 to 750,1,Graduate,Hindu,SC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,GREEN,100000,Available,No,Yes,45,100000
e_2499,1,1,Male,B003,1,29,-1 to 0,1,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,WHITE,70000,Available,No,Yes,50,132000
e_25,0,0,Male,B019,,39,300 to 550,3,Graduate,Hindu,SC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,WHITE,80000,Available,No,Yes,55,16000
e_2500,1,1,Male,B101,1,35,650 to 750,1,Post Graduate,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,GREEN,65000,Available,No,Yes,50,300000
e_2503,1,1,Female,B006,1,45,-1 to 0,1,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Married,Own,Pucca House,Yes,Individual/Sole Proprietary,New,ORANGE,62000,Available,No,Yes,40,120000
e_2504,1,1,Male,B068,1,28,750 to 900,3,Post Graduate,Hindu,MBC/DNC,Unmarried,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,GREEN,60000,Available,Yes,Yes,55,31500
e_2510,1,1,Male,B103,1,44,650 to 750,1,Secondary - 8th to 10th Standard,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,ORANGE,50000,Available,No,Yes,40,100000
